session_id,step,current_call,next_call,endpoint,method,url_params,body,user_segment,device,hour,is_last_step
1170,3,GET /products?id=22,GET /cart?product_id=22,/products,GET,id=22,,returner,tablet,4,False
1170,4,GET /cart?product_id=22,END,/cart,GET,product_id=22,,returner,tablet,4,True
1171,1,GET /products/filter,"POST /products/filter  body={""gender"":""male"",""category"":""sneakers""}",/products/filter,GET,,,buyer,mobile,13,False
1171,2,"POST /products/filter  body={""gender"":""male"",""category"":""sneakers""}",GET /products?id=11,/products/filter,POST,,"{""gender"":""male"",""category"":""sneakers""}",buyer,mobile,13,False
1171,3,GET /products?id=11,GET /reviews?product_id=11,/products,GET,id=11,,buyer,mobile,13,False
1171,4,GET /reviews?product_id=11,END,/reviews,GET,product_id=11,,buyer,mobile,13,True
1172,1,GET /products,GET /products?id=11,/products,GET,,,browser,mobile,17,False
1172,2,GET /products?id=11,GET /reviews?product_id=11,/products,GET,id=11,,browser,mobile,17,False
1172,3,GET /reviews?product_id=11,GET /products?id=11,/reviews,GET,product_id=11,,browser,mobile,17,False
1172,4,GET /products?id=11,GET /cart?product_id=11,/products,GET,id=11,,browser,mobile,17,False
1172,5,GET /cart?product_id=11,END,/cart,GET,product_id=11,,browser,mobile,17,True
1173,1,GET /products/filter,"POST /products/filter  body={""gender"":""female"",""category"":""skirt""}",/products/filter,GET,,,browser,desktop,6,False
1173,2,"POST /products/filter  body={""gender"":""female"",""category"":""skirt""}",GET /products?id=105,/products/filter,POST,,"{""gender"":""female"",""category"":""skirt""}",browser,desktop,6,False
1173,3,GET /products?id=105,GET /cart?product_id=105,/products,GET,id=105,,browser,desktop,6,False
1173,4,GET /cart?product_id=105,END,/cart,GET,product_id=105,,browser,desktop,6,True
1174,1,GET /products,GET /products?id=39,/products,GET,,,new_visitor,desktop,4,False
1174,2,GET /products?id=39,GET /cart?product_id=39,/products,GET,id=39,,new_visitor,desktop,4,False
1174,3,GET /cart?product_id=39,END,/cart,GET,product_id=39,,new_visitor,desktop,4,True
1175,1,GET /products,GET /products?id=105,/products,GET,,,new_visitor,mobile,0,False
1175,2,GET /products?id=105,"POST /wishlist?product_id=105  body={""product_id"": 105}",/products,GET,id=105,,new_visitor,mobile,0,False
1175,3,"POST /wishlist?product_id=105  body={""product_id"": 105}",GET /cart?product_id=105,/wishlist,POST,product_id=105,"{""product_id"": 105}",new_visitor,mobile,0,False
1175,4,GET /cart?product_id=105,END,/cart,GET,product_id=105,,new_visitor,mobile,0,True
1176,1,GET /products,GET /products?id=88,/products,GET,,,returner,tablet,15,False
1176,2,GET /products?id=88,GET /cart?product_id=88,/products,GET,id=88,,returner,tablet,15,False
1176,3,GET /cart?product_id=88,END,/cart,GET,product_id=88,,returner,tablet,15,True
1177,1,GET /search?q=running shoes,GET /products?id=105,/search,GET,q=running shoes,,indecisive,desktop,23,False
1177,2,GET /products?id=105,GET /reviews?product_id=105,/products,GET,id=105,,indecisive,desktop,23,False
1177,3,GET /reviews?product_id=105,END,/reviews,GET,product_id=105,,indecisive,desktop,23,True
1178,1,GET /products?id=22,GET /reviews?product_id=22,/products,GET,id=22,,buyer,tablet,6,False
1178,2,GET /reviews?product_id=22,END,/reviews,GET,product_id=22,,buyer,tablet,6,True
1179,1,GET /search?q=running shoes,GET /products?id=42,/search,GET,q=running shoes,,buyer,desktop,5,False
1179,2,GET /products?id=42,GET /cart?product_id=42,/products,GET,id=42,,buyer,desktop,5,False
1179,3,GET /cart?product_id=42,END,/cart,GET,product_id=42,,buyer,desktop,5,True
1180,1,GET /products,GET /products?id=39,/products,GET,,,indecisive,desktop,7,False
1180,2,GET /products?id=39,GET /products?id=110,/products,GET,id=39,,indecisive,desktop,7,False
1180,3,GET /products?id=110,GET /cart?product_id=110,/products,GET,id=110,,indecisive,desktop,7,False
1180,4,GET /cart?product_id=110,END,/cart,GET,product_id=110,,indecisive,desktop,7,True
1181,1,GET /products?id=101,GET /cart?product_id=101,/products,GET,id=101,,returner,mobile,10,False
1181,2,GET /cart?product_id=101,END,/cart,GET,product_id=101,,returner,mobile,10,True
1182,1,GET /products,GET /products?id=15,/products,GET,,,returner,tablet,13,False
1182,2,GET /products?id=15,GET /cart?product_id=15,/products,GET,id=15,,returner,tablet,13,False
1182,3,GET /cart?product_id=15,GET /checkout,/cart,GET,product_id=15,,returner,tablet,13,False
1182,4,GET /checkout,"POST /payment  body={""amount"": 49.99, ""method"": ""card""}",/checkout,GET,,,returner,tablet,13,False
1182,5,"POST /payment  body={""amount"": 49.99, ""method"": ""card""}",END,/payment,POST,,"{""amount"": 49.99, ""method"": ""card""}",returner,tablet,13,True
1183,1,GET /products,GET /products?id=33,/products,GET,,,browser,mobile,17,False
1183,2,GET /products?id=33,GET /reviews?product_id=33,/products,GET,id=33,,browser,mobile,17,False
1183,3,GET /reviews?product_id=33,END,/reviews,GET,product_id=33,,browser,mobile,17,True
1184,1,GET /products?id=44,GET /cart?product_id=44,/products,GET,id=44,,returner,desktop,19,False
1184,2,GET /cart?product_id=44,END,/cart,GET,product_id=44,,returner,desktop,19,True
1185,1,GET /products/filter,"POST /products/filter  body={""gender"":""male"",""category"":""shirt"",""price"":""mid""}",/products/filter,GET,,,new_visitor,tablet,12,False
1185,2,"POST /products/filter  body={""gender"":""male"",""category"":""shirt"",""price"":""mid""}",GET /products?id=44,/products/filter,POST,,"{""gender"":""male"",""category"":""shirt"",""price"":""mid""}",new_visitor,tablet,12,False
1185,3,GET /products?id=44,GET /cart?product_id=44,/products,GET,id=44,,new_visitor,tablet,12,False
1185,4,GET /cart?product_id=44,END,/cart,GET,product_id=44,,new_visitor,tablet,12,True
1186,1,GET /products,GET /products?id=120,/products,GET,,,new_visitor,mobile,8,False
1186,2,GET /products?id=120,GET /reviews?product_id=120,/products,GET,id=120,,new_visitor,mobile,8,False
1186,3,GET /reviews?product_id=120,END,/reviews,GET,product_id=120,,new_visitor,mobile,8,True
1187,1,GET /products/filter,"POST /products/filter  body={""gender"":""unisex"",""category"":""sneakers"",""price"":""mid""}",/products/filter,GET,,,returner,mobile,2,False
1187,2,"POST /products/filter  body={""gender"":""unisex"",""category"":""sneakers"",""price"":""mid""}",GET /products?id=15,/products/filter,POST,,"{""gender"":""unisex"",""category"":""sneakers"",""price"":""mid""}",returner,mobile,2,False
1187,3,GET /products?id=15,GET /cart?product_id=15,/products,GET,id=15,,returner,mobile,2,False
1187,4,GET /cart?product_id=15,END,/cart,GET,product_id=15,,returner,mobile,2,True
1188,1,GET /products?id=120,GET /reviews?product_id=120,/products,GET,id=120,,browser,desktop,1,False
1188,2,GET /reviews?product_id=120,END,/reviews,GET,product_id=120,,browser,desktop,1,True
1189,1,GET /products,GET /products?id=22,/products,GET,,,indecisive,tablet,11,False
1189,2,GET /products?id=22,GET /reviews?product_id=22,/products,GET,id=22,,indecisive,tablet,11,False
1189,3,GET /reviews?product_id=22,GET /products?id=15,/reviews,GET,product_id=22,,indecisive,tablet,11,False
1189,4,GET /products?id=15,GET /cart?product_id=15,/products,GET,id=15,,indecisive,tablet,11,False
1189,5,GET /cart?product_id=15,END,/cart,GET,product_id=15,,indecisive,tablet,11,True
1190,1,GET /products/filter,"POST /products/filter  body={""gender"":""female"",""category"":""shirt""}",/products/filter,GET,,,new_visitor,desktop,16,False
1190,2,"POST /products/filter  body={""gender"":""female"",""category"":""shirt""}",GET /products?id=61,/products/filter,POST,,"{""gender"":""female"",""category"":""shirt""}",new_visitor,desktop,16,False
1190,3,GET /products?id=61,GET /cart?product_id=61,/products,GET,id=61,,new_visitor,desktop,16,False
1190,4,GET /cart?product_id=61,END,/cart,GET,product_id=61,,new_visitor,desktop,16,True
1191,1,GET /products,GET /products?id=44,/products,GET,,,new_visitor,tablet,20,False
1191,2,GET /products?id=44,GET /cart?product_id=44,/products,GET,id=44,,new_visitor,tablet,20,False
1191,3,GET /cart?product_id=44,GET /home,/cart,GET,product_id=44,,new_visitor,tablet,20,False
1191,4,GET /home,END,/home,GET,,,new_visitor,tablet,20,True
1192,1,GET /products/filter,"POST /products/filter  body={""gender"":""female"",""category"":""sneakers"",""price"":""high""}",/products/filter,GET,,,buyer,mobile,1,False
1192,2,"POST /products/filter  body={""gender"":""female"",""category"":""sneakers"",""price"":""high""}",GET /products?id=73,/products/filter,POST,,"{""gender"":""female"",""category"":""sneakers"",""price"":""high""}",buyer,mobile,1,False
1192,3,GET /products?id=73,GET /cart?product_id=73,/products,GET,id=73,,buyer,mobile,1,False
1192,4,GET /cart?product_id=73,END,/cart,GET,product_id=73,,buyer,mobile,1,True
1193,1,GET /products?id=120,GET /cart?product_id=120,/products,GET,id=120,,returner,desktop,3,False
1193,2,GET /cart?product_id=120,END,/cart,GET,product_id=120,,returner,desktop,3,True
1194,1,GET /search?q=wallet,GET /products?id=55,/search,GET,q=wallet,,indecisive,tablet,17,False
1194,2,GET /products?id=55,GET /reviews?product_id=55,/products,GET,id=55,,indecisive,tablet,17,False
1194,3,GET /reviews?product_id=55,END,/reviews,GET,product_id=55,,indecisive,tablet,17,True
1195,1,GET /products,GET /products?id=22,/products,GET,,,buyer,mobile,11,False
1195,2,GET /products?id=22,GET /cart?product_id=22,/products,GET,id=22,,buyer,mobile,11,False
1195,3,GET /cart?product_id=22,END,/cart,GET,product_id=22,,buyer,mobile,11,True
1196,1,GET /products,GET /products?id=88,/products,GET,,,buyer,tablet,16,False
1196,2,GET /products?id=88,GET /cart?product_id=88,/products,GET,id=88,,buyer,tablet,16,False
1196,3,GET /cart?product_id=88,GET /home,/cart,GET,product_id=88,,buyer,tablet,16,False
1196,4,GET /home,END,/home,GET,,,buyer,tablet,16,True
1197,1,GET /products,GET /products?id=73,/products,GET,,,new_visitor,mobile,16,False
1197,2,GET /products?id=73,GET /cart?product_id=73,/products,GET,id=73,,new_visitor,mobile,16,False
1197,3,GET /cart?product_id=73,GET /checkout,/cart,GET,product_id=73,,new_visitor,mobile,16,False
1197,4,GET /checkout,"POST /payment  body={""amount"": 49.99, ""method"": ""card""}",/checkout,GET,,,new_visitor,mobile,16,False
1197,5,"POST /payment  body={""amount"": 49.99, ""method"": ""card""}",END,/payment,POST,,"{""amount"": 49.99, ""method"": ""card""}",new_visitor,mobile,16,True
1198,1,GET /products,GET /products?id=55,/products,GET,,,returner,mobile,7,False
1198,2,GET /products?id=55,GET /cart?product_id=55,/products,GET,id=55,,returner,mobile,7,False
1198,3,GET /cart?product_id=55,GET /checkout,/cart,GET,product_id=55,,returner,mobile,7,False
1198,4,GET /checkout,"POST /payment  body={""amount"": 49.99, ""method"": ""card""}",/checkout,GET,,,returner,mobile,7,False
1198,5,"POST /payment  body={""amount"": 49.99, ""method"": ""card""}",END,/payment,POST,,"{""amount"": 49.99, ""method"": ""card""}",returner,mobile,7,True
1199,1,GET /products,GET /products?id=55,/products,GET,,,indecisive,mobile,9,False
1199,2,GET /products?id=55,GET /reviews?product_id=55,/products,GET,id=55,,indecisive,mobile,9,False
1199,3,GET /reviews?product_id=55,GET /products?id=55,/reviews,GET,product_id=55,,indecisive,mobile,9,False
1199,4,GET /products?id=55,GET /cart?product_id=55,/products,GET,id=55,,indecisive,mobile,9,False
1199,5,GET /cart?product_id=55,END,/cart,GET,product_id=55,,indecisive,mobile,9,True
1200,1,GET /products?id=55,GET /reviews?product_id=55,/products,GET,id=55,,returner,desktop,18,False
1200,2,GET /reviews?product_id=55,END,/reviews,GET,product_id=55,,returner,desktop,18,True
1201,1,GET /search?q=wallet,GET /products?id=110,/search,GET,q=wallet,,buyer,mobile,2,False
1201,2,GET /products?id=110,GET /cart?product_id=110,/products,GET,id=110,,buyer,mobile,2,False
1201,3,GET /cart?product_id=110,END,/cart,GET,product_id=110,,buyer,mobile,2,True
1202,1,GET /products,GET /products?id=44,/products,GET,,,indecisive,tablet,21,False
1202,2,GET /products?id=44,GET /cart?product_id=44,/products,GET,id=44,,indecisive,tablet,21,False
1202,3,GET /cart?product_id=44,END,/cart,GET,product_id=44,,indecisive,tablet,21,True
1203,1,GET /products?id=61,GET /cart?product_id=61,/products,GET,id=61,,returner,desktop,23,False
1203,2,GET /cart?product_id=61,END,/cart,GET,product_id=61,,returner,desktop,23,True
1204,1,GET /products/filter,"POST /products/filter  body={""gender"":""female"",""category"":""skirt""}",/products/filter,GET,,,browser,tablet,9,False
1204,2,"POST /products/filter  body={""gender"":""female"",""category"":""skirt""}",GET /products?id=101,/products/filter,POST,,"{""gender"":""female"",""category"":""skirt""}",browser,tablet,9,False
1204,3,GET /products?id=101,GET /cart?product_id=101,/products,GET,id=101,,browser,tablet,9,False
1204,4,GET /cart?product_id=101,END,/cart,GET,product_id=101,,browser,tablet,9,True
1205,1,GET /products,GET /products?id=101,/products,GET,,,browser,desktop,8,False
1205,2,GET /products?id=101,GET /cart?product_id=101,/products,GET,id=101,,browser,desktop,8,False
1205,3,GET /cart?product_id=101,END,/cart,GET,product_id=101,,browser,desktop,8,True
1206,1,GET /products,GET /products?id=22,/products,GET,,,buyer,mobile,12,False
1206,2,GET /products?id=22,GET /cart?product_id=22,/products,GET,id=22,,buyer,mobile,12,False
1206,3,GET /cart?product_id=22,GET /checkout,/cart,GET,product_id=22,,buyer,mobile,12,False
1206,4,GET /checkout,"POST /payment  body={""amount"": 49.99, ""method"": ""card""}",/checkout,GET,,,buyer,mobile,12,False
1206,5,"POST /payment  body={""amount"": 49.99, ""method"": ""card""}",END,/payment,POST,,"{""amount"": 49.99, ""method"": ""card""}",buyer,mobile,12,True
1207,1,GET /search?q=heels,GET /products?id=22,/search,GET,q=heels,,buyer,mobile,9,False
1207,2,GET /products?id=22,GET /reviews?product_id=22,/products,GET,id=22,,buyer,mobile,9,False
1207,3,GET /reviews?product_id=22,END,/reviews,GET,product_id=22,,buyer,mobile,9,True
1208,1,GET /products,GET /products?id=39,/products,GET,,,new_visitor,mobile,11,False
1208,2,GET /products?id=39,GET /reviews?product_id=39,/products,GET,id=39,,new_visitor,mobile,11,False
1208,3,GET /reviews?product_id=39,GET /products?id=39,/reviews,GET,product_id=39,,new_visitor,mobile,11,False
1208,4,GET /products?id=39,GET /cart?product_id=39,/products,GET,id=39,,new_visitor,mobile,11,False
1208,5,GET /cart?product_id=39,END,/cart,GET,product_id=39,,new_visitor,mobile,11,True
1209,1,GET /search?q=heels,GET /products?id=120,/search,GET,q=heels,,new_visitor,mobile,15,False
1209,2,GET /products?id=120,GET /cart?product_id=120,/products,GET,id=120,,new_visitor,mobile,15,False
1209,3,GET /cart?product_id=120,END,/cart,GET,product_id=120,,new_visitor,mobile,15,True
1210,1,GET /search?q=heels,GET /products?id=39,/search,GET,q=heels,,indecisive,tablet,19,False
1210,2,GET /products?id=39,GET /cart?product_id=39,/products,GET,id=39,,indecisive,tablet,19,False
1210,3,GET /cart?product_id=39,END,/cart,GET,product_id=39,,indecisive,tablet,19,True
1211,1,GET /products,GET /products?id=44,/products,GET,,,new_visitor,mobile,13,False
1211,2,GET /products?id=44,GET /products?id=33,/products,GET,id=44,,new_visitor,mobile,13,False
1211,3,GET /products?id=33,GET /reviews?product_id=33,/products,GET,id=33,,new_visitor,mobile,13,False
1211,4,GET /reviews?product_id=33,END,/reviews,GET,product_id=33,,new_visitor,mobile,13,True
1212,1,GET /products,GET /products?id=120,/products,GET,,,buyer,tablet,21,False
1212,2,GET /products?id=120,"POST /wishlist?product_id=120  body={""product_id"": 120}",/products,GET,id=120,,buyer,tablet,21,False
1212,3,"POST /wishlist?product_id=120  body={""product_id"": 120}",GET /cart?product_id=120,/wishlist,POST,product_id=120,"{""product_id"": 120}",buyer,tablet,21,False
1212,4,GET /cart?product_id=120,END,/cart,GET,product_id=120,,buyer,tablet,21,True
1213,1,GET /home,GET /category?type=men,/home,GET,,,new_visitor,tablet,20,False
1213,2,GET /category?type=men,GET /products?id=33,/category,GET,type=men,,new_visitor,tablet,20,False
1213,3,GET /products?id=33,GET /cart?product_id=33,/products,GET,id=33,,new_visitor,tablet,20,False
1213,4,GET /cart?product_id=33,END,/cart,GET,product_id=33,,new_visitor,tablet,20,True
1214,1,GET /products/filter,"POST /products/filter  body={""gender"":""female"",""category"":""shirt"",""price"":""mid""}",/products/filter,GET,,,returner,mobile,15,False
1214,2,"POST /products/filter  body={""gender"":""female"",""category"":""shirt"",""price"":""mid""}",GET /products?id=105,/products/filter,POST,,"{""gender"":""female"",""category"":""shirt"",""price"":""mid""}",returner,mobile,15,False
1214,3,GET /products?id=105,GET /cart?product_id=105,/products,GET,id=105,,returner,mobile,15,False
1214,4,GET /cart?product_id=105,END,/cart,GET,product_id=105,,returner,mobile,15,True
1215,1,GET /home,GET /category?type=women,/home,GET,,,indecisive,tablet,1,False
1215,2,GET /category?type=women,GET /products?id=61,/category,GET,type=women,,indecisive,tablet,1,False
1215,3,GET /products?id=61,GET /cart?product_id=61,/products,GET,id=61,,indecisive,tablet,1,False
1215,4,GET /cart?product_id=61,END,/cart,GET,product_id=61,,indecisive,tablet,1,True
1216,1,GET /search?q=wallet,GET /products?id=15,/search,GET,q=wallet,,browser,tablet,13,False
1216,2,GET /products?id=15,GET /cart?product_id=15,/products,GET,id=15,,browser,tablet,13,False
1216,3,GET /cart?product_id=15,END,/cart,GET,product_id=15,,browser,tablet,13,True
1217,1,GET /products,GET /products?id=42,/products,GET,,,indecisive,desktop,18,False
1217,2,GET /products?id=42,GET /cart?product_id=42,/products,GET,id=42,,indecisive,desktop,18,False
1217,3,GET /cart?product_id=42,END,/cart,GET,product_id=42,,indecisive,desktop,18,True
1218,1,GET /products/filter,"POST /products/filter  body={""gender"":""female"",""category"":""skirt"",""price"":""high""}",/products/filter,GET,,,returner,mobile,5,False
1218,2,"POST /products/filter  body={""gender"":""female"",""category"":""skirt"",""price"":""high""}",GET /products,/products/filter,POST,,"{""gender"":""female"",""category"":""skirt"",""price"":""high""}",returner,mobile,5,False
1218,3,GET /products,"POST /products/filter  body={""gender"":""female"",""category"":""skirt""}",/products,GET,,,returner,mobile,5,False
1218,4,"POST /products/filter  body={""gender"":""female"",""category"":""skirt""}",GET /products?id=105,/products/filter,POST,,"{""gender"":""female"",""category"":""skirt""}",returner,mobile,5,False
1218,5,GET /products?id=105,GET /cart?product_id=105,/products,GET,id=105,,returner,mobile,5,False
1218,6,GET /cart?product_id=105,END,/cart,GET,product_id=105,,returner,mobile,5,True
1219,1,GET /products,GET /products?id=110,/products,GET,,,indecisive,desktop,18,False
1219,2,GET /products?id=110,"POST /wishlist?product_id=110  body={""product_id"": 110}",/products,GET,id=110,,indecisive,desktop,18,False
1219,3,"POST /wishlist?product_id=110  body={""product_id"": 110}",GET /cart?product_id=110,/wishlist,POST,product_id=110,"{""product_id"": 110}",indecisive,desktop,18,False
1219,4,GET /cart?product_id=110,END,/cart,GET,product_id=110,,indecisive,desktop,18,True
1220,1,GET /products?id=73,GET /cart?product_id=73,/products,GET,id=73,,new_visitor,desktop,10,False
1220,2,GET /cart?product_id=73,END,/cart,GET,product_id=73,,new_visitor,desktop,10,True
1221,1,GET /products/filter,"POST /products/filter  body={""gender"":""unisex"",""category"":""skirt""}",/products/filter,GET,,,browser,tablet,19,False
1221,2,"POST /products/filter  body={""gender"":""unisex"",""category"":""skirt""}",GET /products?id=42,/products/filter,POST,,"{""gender"":""unisex"",""category"":""skirt""}",browser,tablet,19,False
1221,3,GET /products?id=42,GET /cart?product_id=42,/products,GET,id=42,,browser,tablet,19,False
1221,4,GET /cart?product_id=42,END,/cart,GET,product_id=42,,browser,tablet,19,True
1222,1,GET /products,GET /products?id=120,/products,GET,,,browser,desktop,3,False
1222,2,GET /products?id=120,GET /cart?product_id=120,/products,GET,id=120,,browser,desktop,3,False
1222,3,GET /cart?product_id=120,END,/cart,GET,product_id=120,,browser,desktop,3,True
1223,1,GET /products,GET /products?id=22,/products,GET,,,returner,tablet,23,False
1223,2,GET /products?id=22,GET /products?id=39,/products,GET,id=22,,returner,tablet,23,False
1223,3,GET /products?id=39,GET /products?id=101,/products,GET,id=39,,returner,tablet,23,False
1223,4,GET /products?id=101,GET /reviews?product_id=101,/products,GET,id=101,,returner,tablet,23,False
1223,5,GET /reviews?product_id=101,END,/reviews,GET,product_id=101,,returner,tablet,23,True
1224,1,GET /products,GET /products?id=55,/products,GET,,,browser,mobile,4,False
1224,2,GET /products?id=55,GET /reviews?product_id=55,/products,GET,id=55,,browser,mobile,4,False
1224,3,GET /reviews?product_id=55,END,/reviews,GET,product_id=55,,browser,mobile,4,True
1225,1,GET /search?q=running shoes,GET /products?id=11,/search,GET,q=running shoes,,buyer,mobile,6,False
1225,2,GET /products?id=11,GET /reviews?product_id=11,/products,GET,id=11,,buyer,mobile,6,False
1225,3,GET /reviews?product_id=11,END,/reviews,GET,product_id=11,,buyer,mobile,6,True
1226,1,GET /products,GET /products?id=22,/products,GET,,,returner,tablet,17,False
1226,2,GET /products?id=22,GET /reviews?product_id=22,/products,GET,id=22,,returner,tablet,17,False
1226,3,GET /reviews?product_id=22,END,/reviews,GET,product_id=22,,returner,tablet,17,True
1227,1,GET /products,GET /products?id=73,/products,GET,,,buyer,desktop,13,False
1227,2,GET /products?id=73,GET /reviews?product_id=73,/products,GET,id=73,,buyer,desktop,13,False
1227,3,GET /reviews?product_id=73,END,/reviews,GET,product_id=73,,buyer,desktop,13,True
1228,1,GET /products,GET /products?id=110,/products,GET,,,returner,desktop,15,False
1228,2,GET /products?id=110,GET /cart?product_id=110,/products,GET,id=110,,returner,desktop,15,False
1228,3,GET /cart?product_id=110,END,/cart,GET,product_id=110,,returner,desktop,15,True
1229,1,GET /products/filter,"POST /products/filter  body={""gender"":""male"",""category"":""skirt"",""price"":""high""}",/products/filter,GET,,,buyer,desktop,18,False
1229,2,"POST /products/filter  body={""gender"":""male"",""category"":""skirt"",""price"":""high""}",GET /products,/products/filter,POST,,"{""gender"":""male"",""category"":""skirt"",""price"":""high""}",buyer,desktop,18,False
1229,3,GET /products,"POST /products/filter  body={""gender"":""male"",""category"":""skirt""}",/products,GET,,,buyer,desktop,18,False
1229,4,"POST /products/filter  body={""gender"":""male"",""category"":""skirt""}",GET /products?id=33,/products/filter,POST,,"{""gender"":""male"",""category"":""skirt""}",buyer,desktop,18,False
1229,5,GET /products?id=33,GET /cart?product_id=33,/products,GET,id=33,,buyer,desktop,18,False
1229,6,GET /cart?product_id=33,END,/cart,GET,product_id=33,,buyer,desktop,18,True
1230,1,GET /products/filter,"POST /products/filter  body={""gender"":""male"",""category"":""sneakers"",""price"":""high""}",/products/filter,GET,,,browser,mobile,20,False
1230,2,"POST /products/filter  body={""gender"":""male"",""category"":""sneakers"",""price"":""high""}",GET /products,/products/filter,POST,,"{""gender"":""male"",""category"":""sneakers"",""price"":""high""}",browser,mobile,20,False
1230,3,GET /products,"POST /products/filter  body={""gender"":""male"",""category"":""sneakers""}",/products,GET,,,browser,mobile,20,False
1230,4,"POST /products/filter  body={""gender"":""male"",""category"":""sneakers""}",GET /products?id=120,/products/filter,POST,,"{""gender"":""male"",""category"":""sneakers""}",browser,mobile,20,False
1230,5,GET /products?id=120,GET /cart?product_id=120,/products,GET,id=120,,browser,mobile,20,False
1230,6,GET /cart?product_id=120,END,/cart,GET,product_id=120,,browser,mobile,20,True
1231,1,GET /home,GET /category?type=men,/home,GET,,,new_visitor,tablet,23,False
1231,2,GET /category?type=men,GET /products?id=11,/category,GET,type=men,,new_visitor,tablet,23,False
1231,3,GET /products?id=11,GET /cart?product_id=11,/products,GET,id=11,,new_visitor,tablet,23,False
1231,4,GET /cart?product_id=11,END,/cart,GET,product_id=11,,new_visitor,tablet,23,True
1232,1,GET /home,GET /category?type=accessories,/home,GET,,,returner,desktop,15,False
1232,2,GET /category?type=accessories,GET /products?id=120,/category,GET,type=accessories,,returner,desktop,15,False
1232,3,GET /products?id=120,GET /cart?product_id=120,/products,GET,id=120,,returner,desktop,15,False
1232,4,GET /cart?product_id=120,END,/cart,GET,product_id=120,,returner,desktop,15,True
1233,1,GET /home,GET /category?type=men,/home,GET,,,buyer,tablet,1,False
1233,2,GET /category?type=men,GET /products?id=39,/category,GET,type=men,,buyer,tablet,1,False
1233,3,GET /products?id=39,GET /cart?product_id=39,/products,GET,id=39,,buyer,tablet,1,False
1233,4,GET /cart?product_id=39,END,/cart,GET,product_id=39,,buyer,tablet,1,True
1234,1,GET /products/filter,"POST /products/filter  body={""gender"":""unisex"",""category"":""sneakers""}",/products/filter,GET,,,indecisive,tablet,2,False
1234,2,"POST /products/filter  body={""gender"":""unisex"",""category"":""sneakers""}",GET /products?id=55,/products/filter,POST,,"{""gender"":""unisex"",""category"":""sneakers""}",indecisive,tablet,2,False
1234,3,GET /products?id=55,GET /cart?product_id=55,/products,GET,id=55,,indecisive,tablet,2,False
1234,4,GET /cart?product_id=55,END,/cart,GET,product_id=55,,indecisive,tablet,2,True
1235,1,GET /products/filter,"POST /products/filter  body={""gender"":""male"",""category"":""skirt""}",/products/filter,GET,,,returner,tablet,20,False
1235,2,"POST /products/filter  body={""gender"":""male"",""category"":""skirt""}",GET /products?id=73,/products/filter,POST,,"{""gender"":""male"",""category"":""skirt""}",returner,tablet,20,False
1235,3,GET /products?id=73,GET /reviews?product_id=73,/products,GET,id=73,,returner,tablet,20,False
1235,4,GET /reviews?product_id=73,END,/reviews,GET,product_id=73,,returner,tablet,20,True
1236,1,GET /search?q=wallet,GET /products?id=11,/search,GET,q=wallet,,indecisive,tablet,6,False
1236,2,GET /products?id=11,GET /reviews?product_id=11,/products,GET,id=11,,indecisive,tablet,6,False
1236,3,GET /reviews?product_id=11,END,/reviews,GET,product_id=11,,indecisive,tablet,6,True
1237,1,GET /products,GET /products?id=33,/products,GET,,,new_visitor,mobile,18,False
1237,2,GET /products?id=33,GET /reviews?product_id=33,/products,GET,id=33,,new_visitor,mobile,18,False
1237,3,GET /reviews?product_id=33,GET /products?id=110,/reviews,GET,product_id=33,,new_visitor,mobile,18,False
1237,4,GET /products?id=110,GET /cart?product_id=110,/products,GET,id=110,,new_visitor,mobile,18,False
1237,5,GET /cart?product_id=110,END,/cart,GET,product_id=110,,new_visitor,mobile,18,True
1238,1,GET /products,GET /products?id=105,/products,GET,,,buyer,desktop,23,False
1238,2,GET /products?id=105,"POST /wishlist?product_id=105  body={""product_id"": 105}",/products,GET,id=105,,buyer,desktop,23,False
1238,3,"POST /wishlist?product_id=105  body={""product_id"": 105}",GET /cart?product_id=105,/wishlist,POST,product_id=105,"{""product_id"": 105}",buyer,desktop,23,False
1238,4,GET /cart?product_id=105,END,/cart,GET,product_id=105,,buyer,desktop,23,True
1239,1,GET /products,GET /products?id=47,/products,GET,,,indecisive,desktop,5,False
1239,2,GET /products?id=47,GET /products?id=120,/products,GET,id=47,,indecisive,desktop,5,False
1239,3,GET /products?id=120,GET /products?id=61,/products,GET,id=120,,indecisive,desktop,5,False
1239,4,GET /products?id=61,GET /cart?product_id=61,/products,GET,id=61,,indecisive,desktop,5,False
1239,5,GET /cart?product_id=61,END,/cart,GET,product_id=61,,indecisive,desktop,5,True
1240,1,GET /products,GET /products?id=105,/products,GET,,,buyer,tablet,15,False
1240,2,GET /products?id=105,GET /reviews?product_id=105,/products,GET,id=105,,buyer,tablet,15,False
1240,3,GET /reviews?product_id=105,END,/reviews,GET,product_id=105,,buyer,tablet,15,True
1241,1,GET /products/filter,"POST /products/filter  body={""gender"":""female"",""category"":""skirt"",""price"":""high""}",/products/filter,GET,,,returner,desktop,7,False
1241,2,"POST /products/filter  body={""gender"":""female"",""category"":""skirt"",""price"":""high""}",GET /products?id=15,/products/filter,POST,,"{""gender"":""female"",""category"":""skirt"",""price"":""high""}",returner,desktop,7,False
1241,3,GET /products?id=15,GET /cart?product_id=15,/products,GET,id=15,,returner,desktop,7,False
